"","Cites","Authors","Title","Year","Source","Publisher","ArticleURL","CitesURL","GSRank","QueryDate","Type","DOI","ISSN","CitationURL","Volume","Issue","StartPage","EndPage","ECC","CitesPerYear","CitesPerAuthor","AuthorCount","Age","Abstract","FullTextURL","RelatedURL"
"726",130,"S Burigat, L Chittaro, S Gabrielli","Navigation techniques for small-screen devices: An evaluation on maps and web pages",2008,"International Journal of Human …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1071581907001140","https://scholar.google.com/scholar?cites=9092806923416663760&as_sdt=2005&sciodt=0,5&hl=en",384,"2023-02-22 14:50:27","HTML","",NA,NA,NA,NA,NA,NA,130,8.67,43,3,15,"Several techniques have been proposed to support user navigation of large information spaces (eg, maps or web pages) on small-screen devices such as PDAs and Smartphones …","https://www.sciencedirect.com/science/article/pii/S1071581907001140","https://scholar.google.com/scholar?q=related:0HZ2mbgjMH4J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"727",116,"I Wald, C Benthin, S Boulos","Getting rid of packets-efficient simd single-ray traversal using multi-branching bvhs",2008,"2008 IEEE Symposium on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/4634620/","https://scholar.google.com/scholar?cites=2134338756419347021&as_sdt=2005&sciodt=0,5&hl=en",389,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,116,7.73,39,3,15,"While contemporary approaches to SIMD ray tracing typically rely on traversing packets of coherent rays through a binary data structure, we instead evaluate the alternative of …","https://ieeexplore.ieee.org/iel5/4625376/4634600/04634620.pdf","https://scholar.google.com/scholar?q=related:TWK5bsqxnh0J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"728",127,"DC Robbins, RK Sarin, EJ Horvitz, EB Cutrell","Key-based advanced navigation techniques",2008,"US Patent 7,317,449","Google Patents","https://patents.google.com/patent/US7317449/en","https://scholar.google.com/scholar?cites=4563090187214209772&as_sdt=2005&sciodt=0,5&hl=en",422,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,127,8.47,32,4,15,"The present invention provides a unique system and method that facilitates navigating smoothly and gracefully through any type of content viewable on portable devices. Such …","https://patentimages.storage.googleapis.com/51/04/cc/a640456fc2c93d/US7317449.pdf","https://scholar.google.com/scholar?q=related:7EL5VllaUz8J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"729",93,"SM Chan, L Xiao, J Gerth…","Maintaining interactivity while exploring massive time series",2008,"2008 IEEE Symposium …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/4677357/","https://scholar.google.com/scholar?cites=6944828511650929740&as_sdt=2005&sciodt=0,5&hl=en",438,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,93,6.2,23,4,15,"The speed of data retrieval qualitatively affects how analysts visually explore and analyze their data. To ensure smooth interactions in massive time series datasets, one needs to …","https://ieeexplore.ieee.org/iel5/4669530/4677336/04677357.pdf","https://scholar.google.com/scholar?q=related:TFz1brz8YGAJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"730",103,"N Elmqvist, N Henry, Y Riche, JD Fekete","Melange: space folding for multi-focus interaction",2008,"Proceedings of the SIGCHI …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/1357054.1357263","https://scholar.google.com/scholar?cites=14991175831460547030&as_sdt=2005&sciodt=0,5&hl=en",441,"2023-02-22 14:50:27","","10.1145/1357054.1357263",NA,NA,NA,NA,NA,NA,103,6.87,26,4,15,"Interaction and navigation in large geometric spaces typically require a sequence of pan and zoom actions. This strategy is often ineffective and cumbersome, especially when trying …","https://dl.acm.org/doi/pdf/10.1145/1357054.1357263","https://scholar.google.com/scholar?q=related:1omg9_1aC9AJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"731",88,"J Kehrer, F Ladstädter, P Muigg…","Hypothesis generation in climate research with interactive visual data exploration",2008,"… on Visualization and …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/4658178/","https://scholar.google.com/scholar?cites=854697306715936393&as_sdt=2005&sciodt=0,5&hl=en",500,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,88,5.87,22,4,15,"One of the most prominent topics in climate research is the investigation, detection, and allocation of climate change. In this paper, we aim at identifying regions in the atmosphere …","https://ieeexplore.ieee.org/iel5/2945/4658121/04658178.pdf","https://scholar.google.com/scholar?q=related:iVZJDax-3AsJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"732",74,"T Butkiewicz, W Dou, Z Wartell…","Multi-focused geospatial analysis using probes",2008,"… on Visualization and …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/4658126/","https://scholar.google.com/scholar?cites=9621893854733643525&as_sdt=2005&sciodt=0,5&hl=en",514,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,74,4.93,19,4,15,"Traditional geospatial information visualizations often present views that restrict the user to a single perspective. When zoomed out, local trends and anomalies become suppressed and …","https://ieeexplore.ieee.org/iel5/2945/4658121/04658126.pdf","https://scholar.google.com/scholar?q=related:Ba_pXXvVh4UJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"733",73,"IDH Shepherd","Travails in the third dimension: A critical evaluation of three-dimensional geographical visualization",2008,"","eprints.mdx.ac.uk","http://eprints.mdx.ac.uk/6588","https://scholar.google.com/scholar?cites=14239813232444937195&as_sdt=2005&sciodt=0,5&hl=en",526,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,73,4.87,73,1,15,"Several broad questions are posed about the role of the third dimension in data visualization. First, how far have we come in developing effective 3D displays for the …","http://eprints.mdx.ac.uk/6588/1/TravailsInTheThirdDimension_PDF.pdf","https://scholar.google.com/scholar?q=related:65PJa7D6ncUJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"734",73,"A Kerne, E Koh, SM Smith, A Webb…","combinFormation: Mixed-initiative composition of image and text surrogates promotes information discovery",2008,"ACM Transactions on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/1416950.1416955","https://scholar.google.com/scholar?cites=11363575750896458894&as_sdt=2005&sciodt=0,5&hl=en",530,"2023-02-22 14:50:27","","10.1145/1416950.1416955",NA,NA,NA,NA,NA,NA,73,4.87,15,5,15,"combinFormation is a mixed-initiative creativity support tool for searching, browsing, organizing, and integrating information. Images and text are connected to represent …","https://dl.acm.org/doi/pdf/10.1145/1416950.1416955","https://scholar.google.com/scholar?q=related:jhxtSvCHs50J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"735",77,"T Dwyer, K Marriott, F Schreiber…","Exploration of networks using overview+ detail with constraint-based cooperative layout",2008,"IEEE transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/4658142/","https://scholar.google.com/scholar?cites=3778042688621865650&as_sdt=2005&sciodt=0,5&hl=en",533,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,77,5.13,19,4,15,"A standard approach to large network visualization is to provide an overview of the network and a detailed view of a small component of the graph centred around a focal node. The …","https://ieeexplore.ieee.org/iel5/2945/4658121/04658142.pdf","https://scholar.google.com/scholar?q=related:smqR8c5NbjQJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"736",72,"P Pu, L Chen, P Kumar","Evaluating product search and recommender systems for E-commerce environments",2008,"Electronic Commerce Research","Springer","https://link.springer.com/article/10.1007/s10660-008-9015-z","https://scholar.google.com/scholar?cites=17638000478445504096&as_sdt=2005&sciodt=0,5&hl=en",567,"2023-02-22 14:50:27","","10.1007/s10660-008-9015-z",NA,NA,NA,NA,NA,NA,72,4.8,24,3,15,"Online systems that help users select the most preferential item from a large electronic catalog are known as product search and recommender systems. Evaluation of various …","https://link.springer.com/content/pdf/10.1007/s10660-008-9015-z.pdf","https://scholar.google.com/scholar?q=related:YAbqKfzDxvQJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"737",55,"F Burstein, CW Holsapple, B Zhu, H Chen","Information visualization for decision support",2008,"Handbook on Decision …","Springer","https://link.springer.com/chapter/10.1007/978-3-540-48716-6_32","https://scholar.google.com/scholar?cites=6557716257358470667&as_sdt=2005&sciodt=0,5&hl=en",618,"2023-02-22 14:50:27","","10.1007/978-3-540-48716-6_32",NA,NA,NA,NA,NA,NA,55,3.67,14,4,15,"While the amount of business information increases at a phenomenal rate, decision makers could easily feel overloaded. Simultaneously, they could also feel the lack of related …","","https://scholar.google.com/scholar?q=related:C96nGTGwAVsJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"738",67,"D Bartz, DW Cunningham, J Fischer…","The Role of Perception for Computer Graphics.",2008,"Eurographics (State of …","diglib.eg.org","https://diglib.eg.org/bitstream/handle/10.2312/egst.20081045.059-080/059-080.pdf?sequence=1&isAllowed=n","https://scholar.google.com/scholar?cites=2175796510706258165&as_sdt=2005&sciodt=0,5&hl=en",620,"2023-02-22 14:50:27","PDF","10.2312/egst.20081045.059-080/059-080",NA,NA,NA,NA,NA,NA,67,4.47,17,4,15,"Traditionally, computer graphics strived to achieve the technically best representation of the scenario or scene. For rendering, this lead to the preeminence of representations based on …","https://diglib.eg.org/bitstream/handle/10.2312/egst.20081045.059-080/059-080.pdf?sequence=1&isAllowed=n","https://scholar.google.com/scholar?q=related:9VAuDGb7MR4J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"739",53,"HJ Schulz, M John, A Unger, H Schumann","Visual analysis of bipartite biological networks",2008,"Eurographics Workshop on …","hal.inria.fr","https://hal.inria.fr/hal-00656214/","https://scholar.google.com/scholar?cites=9814752714345362995&as_sdt=2005&sciodt=0,5&hl=en",657,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,53,3.53,13,4,15,"In life sciences, the importance of complex network visualization is ever increasing. Yet, existing approaches for the visualization of networks are general purpose techniques that …","https://hal.inria.fr/hal-00656214/document","https://scholar.google.com/scholar?q=related:MzbbyJcBNYgJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"740",59,"H Zhou, X Yuan, W Cui, H Qu…","Energy-based hierarchical edge clustering of graphs",2008,"2008 ieee pacific …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/4475459/","https://scholar.google.com/scholar?cites=7614721530411142604&as_sdt=2005&sciodt=0,5&hl=en",662,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,59,3.93,12,5,15,"Effectively visualizing complex node-link graphs which depict relationships among data nodes is a challenging task due to the clutter and occlusion resulting from an excessive …","https://ieeexplore.ieee.org/iel5/4472090/4475438/04475459.pdf","https://scholar.google.com/scholar?q=related:zM2sK-PsrGkJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"741",53,"N Elmqvist, JD Fekete","Semantic pointing for object picking in complex 3d environments",2008,"Proceedings of graphics interface 2008","hal.inria.fr","https://hal.inria.fr/hal-00851711/","https://scholar.google.com/scholar?cites=10875632789629472923&as_sdt=2005&sciodt=0,5&hl=en",681,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,53,3.53,27,2,15,"Today's large and high-resolution displays coupled with powerful graphics hardware offer the potential for highly realistic 3D virtual environments, but also cause increased target …","https://hal.inria.fr/hal-00851711/document","https://scholar.google.com/scholar?q=related:m5B0jWYC7pYJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"742",55,"K Shi, P Irani, S Gustafson…","PressureFish: a method to improve control of discrete pressure-based input",2008,"Proceedings of the SIGCHI …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/1357054.1357256","https://scholar.google.com/scholar?cites=213394286040083596&as_sdt=2005&sciodt=0,5&hl=en",685,"2023-02-22 14:50:27","","10.1145/1357054.1357256",NA,NA,NA,NA,NA,NA,55,3.67,14,4,15,"Studies investigating user control of pressure input have reported time-accuracy trade-offs of, on average, over 30%, when interacting with a large number of pressure levels. To …","https://dl.acm.org/doi/pdf/10.1145/1357054.1357256","https://scholar.google.com/scholar?q=related:jGyE-Pgg9gIJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"743",42,"A Tikhonova, KL Ma","A scalable parallel force-directed graph layout algorithm",2008,"Proceedings of the 8th Eurographics conference …","dl.acm.org","https://dl.acm.org/doi/abs/10.5555/2386173.2386179","https://scholar.google.com/scholar?cites=15026317515625428825&as_sdt=2005&sciodt=0,5&hl=en",691,"2023-02-22 14:50:27","","10.5555/2386173.2386179",NA,NA,NA,NA,NA,NA,42,2.8,21,2,15,"Understanding the structure, dynamics, and evolution of large graphs is becoming increasingly important in a variety of fields. The demand for visual tools to aid in this process …","","https://scholar.google.com/scholar?q=related:WXcV6So0iNAJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"744",50,"Y Tu, HW Shen","Balloon focus: a seamless multi-focus+ context method for treemaps",2008,"IEEE Transactions on Visualization and …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/4658125/","https://scholar.google.com/scholar?cites=3105785973446924468&as_sdt=2005&sciodt=0,5&hl=en",693,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,50,3.33,25,2,15,"The treemap is one of the most popular methods for visualizing hierarchical data. When a treemap contains a large number of items, inspecting or comparing a few selected items in a …","https://ieeexplore.ieee.org/iel5/2945/4658121/04658125.pdf","https://scholar.google.com/scholar?q=related:tNixP-P3GSsJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"745",45,"YP Khoo, JS Foster, M Hicks, V Sazawal","Path projection for user-centered static analysis tools",2008,"Proceedings of the 8th ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/1512475.1512488","https://scholar.google.com/scholar?cites=11461717687080833856&as_sdt=2005&sciodt=0,5&hl=en",696,"2023-02-22 14:50:27","","10.1145/1512475.1512488",NA,NA,NA,NA,NA,NA,45,3,11,4,15,"The research and industrial communities have made great strides in developing sophisticated defect detection tools based on static analysis. To date most of the work in this …","https://dl.acm.org/doi/pdf/10.1145/1512475.1512488","https://scholar.google.com/scholar?q=related:QNNDdoIzEJ8J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"746",54,"Y Ayalew, M Clermont, RT Mittermeir","Detecting errors in spreadsheets",2008,"arXiv preprint arXiv:0805.1740","arxiv.org","https://arxiv.org/abs/0805.1740","https://scholar.google.com/scholar?cites=11717722282703629729&as_sdt=2005&sciodt=0,5&hl=en",816,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,54,3.6,18,3,15,"The paper presents two complementary strategies for identifying errors in spreadsheet programs. The strategies presented are grounded on the assumption that spreadsheets are …","https://arxiv.org/pdf/0805.1740","https://scholar.google.com/scholar?q=related:oa06PVW2naIJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"747",37,"N Takahashi","An elastic map system with cognitive map-based operations",2008,"International perspectives on maps and the internet","Springer","https://link.springer.com/content/pdf/10.1007/978-3-540-72029-4.pdf#page=96","https://scholar.google.com/scholar?cites=12512332150483922567&as_sdt=2005&sciodt=0,5&hl=en",822,"2023-02-22 14:50:27","","10.1007/978-3-540-72029-4",NA,NA,NA,NA,NA,NA,37,2.47,37,1,15,"An elastic map system is presented that enables users to stretch a digital map as if it were an elastic sheet or a tangible device. The system enhances focus+ context maps, which …","","https://scholar.google.com/scholar?q=related:hy5LNcy7pK0J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"748",30,"K van Mensvoort, DJ Hermes, M van Montfort","Usability of optically simulated haptic feedback",2008,"International Journal of …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1071581907001723","https://scholar.google.com/scholar?cites=16526184183371213820&as_sdt=2005&sciodt=0,5&hl=en",865,"2023-02-22 14:50:27","HTML","",NA,NA,NA,NA,NA,NA,30,2,10,3,15,"In this contribution a method will be described to optically simulate haptic feedback without resorting to mechanical force feedback devices. This method exploits the domination of the …","https://www.sciencedirect.com/science/article/pii/S1071581907001723","https://scholar.google.com/scholar?q=related:_CuFjvTMWOUJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"749",35,"T Reinhard, S Meier, R Stoiber, C Cramer…","Tool support for the navigation in graphical models",2008,"Proceedings of the 30th …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/1368088.1368211","https://scholar.google.com/scholar?cites=4965900177713070147&as_sdt=2005&sciodt=0,5&hl=en",888,"2023-02-22 14:50:27","","10.1145/1368088.1368211",NA,NA,NA,NA,NA,NA,35,2.33,7,5,15,"Graphical models are omnipresent in the software engineering field, but most current graphical modeling languages do not scale with the increasing size and complexity of …","https://dl.acm.org/doi/pdf/10.1145/1368088.1368211","https://scholar.google.com/scholar?q=related:QwCjsuZr6kQJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"750",24,"M Workman","An experimental assessment of semantic apprehension of graphical linguistics",2008,"Computers in Human Behavior","Elsevier","https://www.sciencedirect.com/science/article/pii/S0747563208000502","https://scholar.google.com/scholar?cites=16387967072763306680&as_sdt=2005&sciodt=0,5&hl=en",894,"2023-02-22 14:50:27","HTML","",NA,NA,NA,NA,NA,NA,24,1.6,24,1,15,"Visual displays of information (such as dashboards) have become very sophisticated in rendering world semantics but neglect display semantics, leading to what is commonly …","https://www.sciencedirect.com/science/article/pii/S0747563208000502","https://scholar.google.com/scholar?q=related:uOLaujnBbeMJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"751",33,"R Bobrik","Konfigurierbare visualisierung komplexer prozessmodelle",2008,"","dbis.eprints.uni-ulm.de","http://dbis.eprints.uni-ulm.de/750/","https://scholar.google.com/scholar?cites=11213305293995433240&as_sdt=2005&sciodt=0,5&hl=en",1000,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,33,2.2,33,1,15,"Die in heutigen Unternehmen durch Informationssysteme unterstützten Geschäftsprozesse werden zunehmend komplexer. Häufig existieren keine zentralen Steuereinheiten, sondern …","http://dbis.eprints.uni-ulm.de/750/1/PhD_Borbirk_08.pdf","https://scholar.google.com/scholar?q=related:GN2aFsGpnZsJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"752",857,"A Cockburn, A Karlson, BB Bederson","A review of overview+ detail, zooming, and focus+ context interfaces",2009,"ACM Computing Surveys (CSUR)","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/1456650.1456652","https://scholar.google.com/scholar?cites=5159720600205998443&as_sdt=2005&sciodt=0,5&hl=en",2,"2023-02-22 14:50:27","","10.1145/1456650.1456652",NA,NA,NA,NA,NA,NA,857,61.21,286,3,14,"There are many interface schemes that allow users to work at, and move between, focused and contextual views of a dataset. We review and categorize these schemes according to …","https://dl.acm.org/doi/pdf/10.1145/1456650.1456652","https://scholar.google.com/scholar?q=related:azmLa4wCm0cJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"753",981,"RW White, RA Roth","Exploratory search: Beyond the query-response paradigm",2009,"Synthesis lectures on …","Morgan &Claypool Publishers","","https://scholar.google.com/scholar?cites=8037492555249784553&as_sdt=2005&sciodt=0,5&hl=en",32,"2023-02-22 14:50:27","CITATION","",NA,NA,NA,NA,NA,NA,981,70.07,491,2,14,"","","https://scholar.google.com/scholar?q=related:6ZaCAOXoim8J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"754",479,"N Elmqvist, JD Fekete","Hierarchical aggregation for information visualization: Overview, techniques, and design guidelines",2009,"IEEE transactions on visualization and …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/5184827/","https://scholar.google.com/scholar?cites=5940129395972209740&as_sdt=2005&sciodt=0,5&hl=en",79,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,479,34.21,240,2,14,"We present a model for building, visualizing, and interacting with multiscale representations of information visualization techniques using hierarchical aggregation. The motivation for …","https://ieeexplore.ieee.org/iel5/2945/5427319/05184827.pdf","https://scholar.google.com/scholar?q=related:THzHpjaUb1IJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"755",580,"R Mazza","Introduction to information visualization",2009,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=JEhkpAH4BPgC&oi=fnd&pg=PR9&ots=if1gUxFQtH&sig=pZBKoMrs4DSUO122f89-zL6NqRI","https://scholar.google.com/scholar?cites=13292172894478512351&as_sdt=2005&sciodt=0,5&hl=en",80,"2023-02-22 14:50:27","BOOK","",NA,NA,NA,NA,NA,NA,580,41.43,580,1,14,"Information Visualization is a relatively young field that is acquiring more and more concensus in both academic and industrial environments.'Information Visualization'explores …","http://repository.supsi.ch/2618/1/Introduction.pdf","https://scholar.google.com/scholar?q=related:37B3lNJId7gJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"756",285,"F Van Ham, A Perer","“Search, show context, expand on demand”: supporting large graph exploration with degree-of-interest",2009,"IEEE Transactions on Visualization and …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/5290699/","https://scholar.google.com/scholar?cites=2048165541221165775&as_sdt=2005&sciodt=0,5&hl=en",188,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,285,20.36,143,2,14,"A common goal in graph visualization research is the design of novel techniques for displaying an overview of an entire graph. However, there are many situations where such …","https://ieeexplore.ieee.org/iel5/2945/5290686/05290699.pdf","https://scholar.google.com/scholar?q=related:z-quRbWLbBwJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"757",215,"C Collins, S Carpendale, G Penn","Docuburst: Visualizing document content using language structure",2009,"Computer graphics forum","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1467-8659.2009.01439.x","https://scholar.google.com/scholar?cites=7908527614420093945&as_sdt=2005&sciodt=0,5&hl=en",229,"2023-02-22 14:50:27","","10.1111/j.1467-8659.2009.01439.x",NA,NA,NA,NA,NA,NA,215,15.36,72,3,14,"Textual data is at the forefront of information management problems today. One response has been the development of visualizations of text data. These visualizations, commonly …","https://onlinelibrary.wiley.com/doi/pdf/10.1111/j.1467-8659.2009.01439.x","https://scholar.google.com/scholar?q=related:-Yvg0fa7wG0J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"758",1238,"R Schulmeister","Grundlagen hypermedialer Lernsysteme",2009,"Grundlagen hypermedialer Lernsysteme","degruyter.com","https://www.degruyter.com/document/doi/10.1524/9783486594096/html","https://scholar.google.com/scholar?cites=9917447907826310912&as_sdt=2005&sciodt=0,5&hl=en",263,"2023-02-22 14:50:27","","10.1524/9783486594096",NA,NA,NA,NA,NA,NA,1238,88.43,1238,1,14,"Aus heutiger Sicht ist es vermutlich wichtig zu betonen, dass in diesem Buch, das multimediale und hypermediale Lernumgebungen thematisiert, noch nicht die netzbasierten …","","https://scholar.google.com/scholar?q=related:AJ9tyFPaoYkJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"759",172,"T Moscovich, F Chevalier, N Henry, E Pietriga…","Topology-aware navigation in large networks",2009,"Proceedings of the …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/1518701.1519056","https://scholar.google.com/scholar?cites=12377594245945342771&as_sdt=2005&sciodt=0,5&hl=en",279,"2023-02-22 14:50:27","","10.1145/1518701.1519056",NA,NA,NA,NA,NA,NA,172,12.29,34,5,14,"Applications supporting navigation in large networks are used every days by millions of people. They include road map navigators, flight route visualization systems, and network …","https://dl.acm.org/doi/pdf/10.1145/1518701.1519056","https://scholar.google.com/scholar?q=related:M7t9K2MMxqsJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"760",138,"M Agrawala, M Shilman","Systems and methods that utilize a dynamic digital zooming interface in connection with digital inking",2009,"US Patent 7,551,187","Google Patents","https://patents.google.com/patent/US7551187B2/en","https://scholar.google.com/scholar?cites=11230389254081143993&as_sdt=2005&sciodt=0,5&hl=en",368,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,138,9.86,69,2,14,"The present invention relates to systems and methods that facilitate annotating digital documents (eg, digital inking) with devices such as Tablet PCs, PDAs, cell phones, and the …","https://patentimages.storage.googleapis.com/c2/dd/e3/832d3ecced5047/US7551187.pdf","https://scholar.google.com/scholar?q=related:ueTegoZb2psJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"761",131,"LD Nelson, EF Churchill, DN Snowdon…","System and method for controlling the display of non-uniform graphical objects",2009,"US Patent …","Google Patents","https://patents.google.com/patent/US7610563B2/en","https://scholar.google.com/scholar?cites=7352854119250098398&as_sdt=2005&sciodt=0,5&hl=en",425,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,131,9.36,33,4,14,"Abstract A Graphical User Interface (“GUI”) that provides a user with the ability to manipulate display objects in a non-uniform manner on a display surface is provided. For example, a …","https://patentimages.storage.googleapis.com/24/01/52/ba4b646e6596cd/US7610563.pdf","https://scholar.google.com/scholar?q=related:3ngrR92VCmYJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"762",76,"M Lanzenberger, J Sampson…","Visualization in ontology tools",2009,"… Conference on Complex …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/5066865/","https://scholar.google.com/scholar?cites=2626380207525447097&as_sdt=2005&sciodt=0,5&hl=en",509,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,76,5.43,25,3,14,"With a literature study we found an enormous number of ontology visualization tools. Many of them apply graph visualization but there are other approaches as well. We have identified …","https://ieeexplore.ieee.org/iel5/5066710/5066711/05066865.pdf","https://scholar.google.com/scholar?q=related:ucWrMuLGciQJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"763",85,"T Taylor, D Paterson, J Glanfield…","Flovis: Flow visualization system",2009,"2009 Cybersecurity …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/4804443/","https://scholar.google.com/scholar?cites=18209358938465571113&as_sdt=2005&sciodt=0,5&hl=en",523,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,85,6.07,21,4,14,"NetFlow data is routinely captured at the border of many enterprise networks. Although not as rich as full packet-capture data, NetFlow provides a compact record of the interactions …","https://ieeexplore.ieee.org/iel5/4804413/4804414/04804443.pdf","https://scholar.google.com/scholar?q=related:KRHTKnqjtPwJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"764",78,"S Voida, M Tobiasz, J Stromer, P Isenberg…","Getting practical with interactive tabletop displays: designing for dense data,"" fat fingers,"" diverse interactions, and face-to-face collaboration",2009,"Proceedings of the …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/1731903.1731926","https://scholar.google.com/scholar?cites=5189344920026059784&as_sdt=2005&sciodt=0,5&hl=en",525,"2023-02-22 14:50:27","","10.1145/1731903.1731926",NA,NA,NA,NA,NA,NA,78,5.57,16,5,14,"Tabletop displays with touch-based input provide many powerful affordances for directly manipulating and collaborating around information visualizations. However, these devices …","https://dl.acm.org/doi/pdf/10.1145/1731903.1731926","https://scholar.google.com/scholar?q=related:CJQh37VBBEgJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
